0.762228 	909.429 	7.25941 	6.4953e-13 	0.003693 	13.5537 	3.24126e-28 	1 	295 	295 	1.19371e-07 	1.84143e+20 	0.75 	9.78449e-06 	16861.5
0.765866 	909.429 	7.25941 	6.42867e-13 	0.003693 	13.5537 	1.7437e-27 	1 	295 	295 	6.42181e-07 	1.84143e+20 	0.75 	9.78449e-06 	16861.5
0.769507 	909.429 	7.25941 	3.47071e-13 	0.003693 	13.5537 	8.86919e-27 	1 	295 	295 	3.2664e-06 	1.84143e+20 	0.75 	9.78449e-06 	16861.5
0.773147 	909.429 	7.25941 	4.67811e-13 	0.003693 	13.5537 	4.81285e-26 	1 	295 	295 	1.77251e-05 	1.84143e+20 	0.75 	9.78449e-06 	16861.5
0.77679 	909.429 	7.25941 	9.1199e-13 	0.003693 	13.5537 	2.50668e-25 	1 	295 	295 	9.23176e-05 	1.84143e+20 	0.75 	9.78449e-06 	16861.5
0.780434 	909.429 	7.25941 	9.94653e-13 	0.003693 	13.5537 	1.29164e-24 	1 	295 	295 	0.000475694 	1.84143e+20 	0.75 	9.78449e-06 	16861.5
0.78408 	909.429 	7.25941 	5.39765e-13 	0.003693 	13.5537 	6.54711e-24 	1 	295 	295 	0.00241121 	1.84143e+20 	0.75 	9.78449e-06 	16861.5
0.787727 	909.429 	7.25941 	3.09729e-13 	0.003693 	13.5537 	3.24819e-23 	1 	295 	295 	0.0119626 	1.84143e+20 	0.75 	9.78449e-06 	16861.5
0.791376 	909.429 	7.25941 	6.67286e-13 	0.003693 	13.5537 	1.71e-22 	1 	295 	295 	0.0629768 	1.84143e+20 	0.75 	9.78449e-06 	16861.5
0.795026 	909.429 	7.25941 	1.21531e-12 	0.003693 	13.5537 	8.70521e-22 	1 	295 	295 	0.320601 	1.84143e+20 	0.75 	9.78449e-06 	16861.5
0.798678 	909.429 	7.25941 	1.23208e-12 	0.003693 	13.5537 	4.91716e-21 	1 	295 	295 	1.81092 	1.84143e+20 	0.75 	9.78449e-06 	16861.5
0.80233 	909.429 	7.25941 	5.3082e-13 	0.003693 	13.5537 	2.57829e-20 	1 	295 	295 	9.49548 	1.84143e+20 	0.75 	9.78449e-06 	16861.5
0.805986 	909.429 	7.25941 	3.57779e-13 	0.003693 	13.5537 	1.31179e-19 	1 	295 	295 	48.3113 	1.84143e+20 	0.75 	9.78449e-06 	16861.5
0.809641 	909.429 	7.25941 	5.7973e-13 	0.003693 	13.5537 	6.96674e-19 	1 	295 	295 	256.576 	1.84143e+20 	0.75 	9.78449e-06 	16861.5
0.813299 	909.429 	7.25941 	3.29855e-13 	0.003693 	13.5537 	3.83164e-18 	1 	295 	295 	1411.14 	1.84143e+20 	0.75 	9.78449e-06 	16861.5
0.816957 	909.429 	7.25941 	1.08036e-13 	0.003693 	13.5537 	1.90365e-17 	1 	295 	295 	7010.87 	1.84143e+20 	0.75 	9.78449e-06 	16861.5
0.820618 	909.429 	7.25941 	2.40904e-13 	0.003693 	13.5537 	9.2129e-17 	1 	295 	295 	33929.8 	1.84143e+20 	0.75 	9.78449e-06 	16861.5
0.824279 	909.429 	7.25941 	7.67374e-13 	0.003693 	13.5537 	4.45105e-16 	1 	295 	295 	163926 	1.84143e+20 	0.75 	9.78449e-06 	16861.5
0.827943 	909.429 	7.25941 	4.97206e-12 	0.003693 	13.5537 	2.23555e-15 	1 	295 	295 	823322 	1.84143e+20 	0.75 	9.78449e-06 	16861.5
0.831607 	909.429 	7.25941 	3.9825e-11 	0.003693 	13.5537 	1.55149e-14 	1 	295 	295 	5.71393e+06 	1.84143e+20 	0.75 	9.78449e-06 	16861.5
0.835274 	909.429 	7.25941 	3.27963e-10 	0.003693 	13.5537 	1.18845e-13 	1 	295 	295 	4.37689e+07 	1.84143e+20 	0.75 	9.78449e-06 	16861.5
0.83894 	909.429 	7.25941 	2.74325e-09 	0.003693 	13.5537 	9.51701e-13 	1 	295 	295 	3.50498e+08 	1.84143e+20 	0.75 	9.78449e-06 	16861.5
0.84261 	909.429 	7.25941 	2.31309e-08 	0.003693 	13.5537 	7.49783e-12 	1 	295 	295 	2.76134e+09 	1.84143e+20 	0.75 	9.78449e-06 	16861.5
0.84628 	909.429 	7.25941 	1.97028e-07 	0.003693 	13.5537 	5.96484e-11 	1 	295 	295 	2.19676e+10 	1.84143e+20 	0.75 	9.78449e-06 	16861.2
0.849953 	909.429 	7.25941 	1.69249e-06 	0.003693 	13.5537 	4.68933e-10 	1 	295 	295 	1.72701e+11 	1.84143e+20 	0.75 	9.78449e-06 	16858.9
0.853626 	909.429 	7.25947 	1.47019e-05 	0.003693 	13.5537 	3.68987e-09 	1 	295 	295 	1.35893e+12 	1.84143e+20 	0.750001 	9.78449e-06 	16841.3
0.857301 	909.429 	7.26001 	0.000128855 	0.003693 	13.5536 	2.88497e-08 	1 	295.003 	295.004 	1.06249e+13 	1.84143e+20 	0.750009 	9.78449e-06 	16705.9
